id,stage,record_type,prompt,response,text,source_basis,source_url,quality_score,dataset_version
1378,해결책·실현가능성,피치 문장,,"현재 핵심 과제는 개발 가능한 범위이며, 우선 현재 자원으로 구현 가능한 범위를 다시 계산하세요.","피치덱 문장 예시: 현재 핵심 과제는 개발 가능한 범위이며, 우선 현재 자원으로 구현 가능한 범위를 다시 계산하세요.","문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1379,해결책·실현가능성,피치 문장,,'현재 인력과 기간으로 가능한 범위가 불명확합니다.'라는 문제를 해결하기 위해 개발 가능한 범위를 명확히 하고 개발 인력과 기간을 기준으로 실행합니다.,피치덱 문장 예시: '현재 인력과 기간으로 가능한 범위가 불명확합니다.'라는 문제를 해결하기 위해 개발 가능한 범위를 명확히 하고 개발 인력과 기간을 기준으로 실행합니다.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1380,해결책·실현가능성,피치 문장,,다음 단계에서는 개발 가능한 범위를 구체화해 개발 가능성 설명을 완성하겠습니다.,피치덱 문장 예시: 다음 단계에서는 개발 가능한 범위를 구체화해 개발 가능성 설명을 완성하겠습니다.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1381,해결책·실현가능성,코칭 대화,사업화 일정을 어떻게 정리해야 하나요?,월별 마일스톤에 완료 조건을 붙이세요. 그다음 단계별 마일스톤을 붙이면 사업화 일정표 형태로 정리할 수 있습니다.,창업가 질문: 사업화 일정을 어떻게 정리해야 하나요? 코치 답변: 월별 마일스톤에 완료 조건을 붙이세요. 그다음 단계별 마일스톤을 붙이면 사업화 일정표 형태로 정리할 수 있습니다.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1382,해결책·실현가능성,코칭 대화,제 피치덱에서 사업화 일정이 약한 것 같아요?,일정에 검증 기준과 완료 조건이 없습니다. 월별 마일스톤에 완료 조건을 붙이세요.,창업가 질문: 제 피치덱에서 사업화 일정이 약한 것 같아요? 코치 답변: 일정에 검증 기준과 완료 조건이 없습니다. 월별 마일스톤에 완료 조건을 붙이세요.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1383,해결책·실현가능성,코칭 대화,사업화 일정을 한 장에 담을 수 있을까요?,핵심 주장 하나와 단계별 마일스톤 하나만 남기고 결과를 사업화 일정표 형태로 정리하세요.,창업가 질문: 사업화 일정을 한 장에 담을 수 있을까요? 코치 답변: 핵심 주장 하나와 단계별 마일스톤 하나만 남기고 결과를 사업화 일정표 형태로 정리하세요.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1384,해결책·실현가능성,코칭 대화,심사위원이 사업화 일정을 물으면 뭐라고 답해야 하나요?,결론부터 말한 뒤 단계별 마일스톤을 제시하고 마지막에 사업화 일정표로 연결하세요.,창업가 질문: 심사위원이 사업화 일정을 물으면 뭐라고 답해야 하나요? 코치 답변: 결론부터 말한 뒤 단계별 마일스톤을 제시하고 마지막에 사업화 일정표로 연결하세요.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1385,해결책·실현가능성,피드백,,일정에 검증 기준과 완료 조건이 없습니다. 지금은 사업화 일정을 중심으로 다시 쓰고 단계별 마일스톤을 추가하세요.,코칭 피드백: 일정에 검증 기준과 완료 조건이 없습니다. 지금은 사업화 일정을 중심으로 다시 쓰고 단계별 마일스톤을 추가하세요.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1386,해결책·실현가능성,피드백,,사업화 일정이 주장만 있고 근거가 없습니다. 단계별 마일스톤을 제시한 뒤 사업화 일정표까지 연결하세요.,코칭 피드백: 사업화 일정이 주장만 있고 근거가 없습니다. 단계별 마일스톤을 제시한 뒤 사업화 일정표까지 연결하세요.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1387,해결책·실현가능성,피드백,,한 슬라이드에 정보가 너무 많습니다. 사업화 일정과 단계별 마일스톤만 남기고 나머지는 부록으로 옮기세요.,코칭 피드백: 한 슬라이드에 정보가 너무 많습니다. 사업화 일정과 단계별 마일스톤만 남기고 나머지는 부록으로 옮기세요.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1388,해결책·실현가능성,피드백,,심사 관점에서 사업화 일정의 설득력이 부족합니다. 월별 마일스톤에 완료 조건을 붙이세요.,코칭 피드백: 심사 관점에서 사업화 일정의 설득력이 부족합니다. 월별 마일스톤에 완료 조건을 붙이세요.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1389,해결책·실현가능성,다음 행동,,월별 마일스톤에 완료 조건을 붙이세요. 완료 후 단계별 마일스톤을 확인하고 결과를 사업화 일정표 형태로 한 문장에 정리하세요.,다음 행동: 월별 마일스톤에 완료 조건을 붙이세요. 완료 후 단계별 마일스톤을 확인하고 결과를 사업화 일정표 형태로 한 문장에 정리하세요.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1390,해결책·실현가능성,다음 행동,,오늘 안에 사업화 일정 초안을 작성하고 다음 피드백을 기준으로 점검하세요. 일정에 검증 기준과 완료 조건이 없습니다.,다음 행동: 오늘 안에 사업화 일정 초안을 작성하고 다음 피드백을 기준으로 점검하세요. 일정에 검증 기준과 완료 조건이 없습니다.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1391,해결책·실현가능성,다음 행동,,단계별 마일스톤을 확보할 수 있는 자료나 인터뷰를 세 건 찾은 뒤 월별 마일스톤에 완료 조건을 붙이세요.,다음 행동: 단계별 마일스톤을 확보할 수 있는 자료나 인터뷰를 세 건 찾은 뒤 월별 마일스톤에 완료 조건을 붙이세요.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1392,해결책·실현가능성,다음 행동,,사업화 일정 관련 가설을 하나만 선택하고 사업화 일정표를 기준으로 검증 계획을 세우세요.,다음 행동: 사업화 일정 관련 가설을 하나만 선택하고 사업화 일정표를 기준으로 검증 계획을 세우세요.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1393,해결책·실현가능성,심사 Q&A,사업화 일정의 근거는 무엇인가요?,단계별 마일스톤을 수치 또는 사례로 제시하고 사업화 일정표를 설명하세요.,심사위원 질문: 사업화 일정의 근거는 무엇인가요? 답변 준비: 단계별 마일스톤을 수치 또는 사례로 제시하고 사업화 일정표를 설명하세요.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1394,해결책·실현가능성,심사 Q&A,왜 지금 사업화 일정이 중요한가요?,최근 변화와 단계별 마일스톤을 연결해 답하세요.,심사위원 질문: 왜 지금 사업화 일정이 중요한가요? 답변 준비: 최근 변화와 단계별 마일스톤을 연결해 답하세요.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1395,해결책·실현가능성,심사 Q&A,'일정에 검증 기준과 완료 조건이 없습니다.'라는 우려에 어떻게 답하겠습니까?,한계를 인정한 뒤 월별 마일스톤에 완료 조건을 붙이세요.,심사위원 질문: '일정에 검증 기준과 완료 조건이 없습니다.'라는 우려에 어떻게 답하겠습니까? 답변 준비: 한계를 인정한 뒤 월별 마일스톤에 완료 조건을 붙이세요.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1396,해결책·실현가능성,심사 Q&A,사업화 일정이 실제 실행으로 이어진다는 증거가 있나요?,단계별 마일스톤과 다음 마일스톤을 함께 제시하세요.,심사위원 질문: 사업화 일정이 실제 실행으로 이어진다는 증거가 있나요? 답변 준비: 단계별 마일스톤과 다음 마일스톤을 함께 제시하세요.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1397,해결책·실현가능성,피치 문장,,우리는 사업화 일정을 단계별 마일스톤으로 검증하고 이를 통해 사업화 일정표를 만들겠습니다.,피치덱 문장 예시: 우리는 사업화 일정을 단계별 마일스톤으로 검증하고 이를 통해 사업화 일정표를 만들겠습니다.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1398,해결책·실현가능성,피치 문장,,"현재 핵심 과제는 사업화 일정이며, 우선 월별 마일스톤에 완료 조건을 붙이세요.","피치덱 문장 예시: 현재 핵심 과제는 사업화 일정이며, 우선 월별 마일스톤에 완료 조건을 붙이세요.","문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1399,해결책·실현가능성,피치 문장,,'일정에 검증 기준과 완료 조건이 없습니다.'라는 문제를 해결하기 위해 사업화 일정을 명확히 하고 단계별 마일스톤을 기준으로 실행합니다.,피치덱 문장 예시: '일정에 검증 기준과 완료 조건이 없습니다.'라는 문제를 해결하기 위해 사업화 일정을 명확히 하고 단계별 마일스톤을 기준으로 실행합니다.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1400,해결책·실현가능성,피치 문장,,다음 단계에서는 사업화 일정을 구체화해 사업화 일정표를 완성하겠습니다.,피치덱 문장 예시: 다음 단계에서는 사업화 일정을 구체화해 사업화 일정표를 완성하겠습니다.,"문제인식, 실현가능성, 성장전략, 팀구성 중심의 서류평가 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=T0lLn,4,source-informed synthetic
1401,시장·경쟁,코칭 대화,초기 목표시장을 어떻게 정리해야 하나요?,첫 1년 안에 접근 가능한 시장부터 계산하세요. 그다음 바텀업 시장 계산을 붙이면 초기 시장 규모 형태로 정리할 수 있습니다.,창업가 질문: 초기 목표시장을 어떻게 정리해야 하나요? 코치 답변: 첫 1년 안에 접근 가능한 시장부터 계산하세요. 그다음 바텀업 시장 계산을 붙이면 초기 시장 규모 형태로 정리할 수 있습니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1402,시장·경쟁,코칭 대화,제 피치덱에서 초기 목표시장이 약한 것 같아요?,전체 시장 규모만 제시해 실제 진입 범위가 보이지 않습니다. 첫 1년 안에 접근 가능한 시장부터 계산하세요.,창업가 질문: 제 피치덱에서 초기 목표시장이 약한 것 같아요? 코치 답변: 전체 시장 규모만 제시해 실제 진입 범위가 보이지 않습니다. 첫 1년 안에 접근 가능한 시장부터 계산하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
